Term1_avg,Term2_avg,Seq5_score,Attendance_percentage,Study_hours_per_day,Homework_completion,Extra_lessons,Class_participation,Sleep_hours,Parental_support,Teacher_quality,Peer_influence,Access_to_resources,Family_income,Internet_access,School_type,Learning_disabilities,Physical_activity,Pass
81,81,81,90,2.5714285714285716,90,2,1,7,2,0.0,0,1,1,1,0,0,3,1
95,95,95,93,2.7142857142857144,95,3,0,7,1,1.0,0,2,1,1,1,0,3,1
78,78,78,60,0.42857142857142855,15,1,0,6,1,1.0,2,0,0,1,0,0,1,0
80,80,80,80,4.285714285714286,150,0,1,5,2,1.0,2,2,0,1,1,0,4,1
67,67,67,88,2.142857142857143,75,1,1,4,0,2.0,2,1,1,1,1,0,4,0
80,80,80,66,3.2857142857142856,115,1,1,6,1,1.0,2,1,1,1,0,0,3,0
81,81,81,86,2.7142857142857144,95,3,1,6,1,2.0,1,1,1,1,0,0,3,1
88,88,88,63,4.0,140,2,1,8,1,2.0,2,1,0,1,0,0,2,0
79,79,79,67,3.142857142857143,110,1,1,7,1,0.0,1,1,1,1,1,0,3,0
60,60,60,79,2.7142857142857144,95,1,0,9,1,1.0,1,1,0,1,0,1,3,0
79,79,79,86,2.142857142857143,75,3,1,8,2,1.0,2,0,0,1,0,0,3,1
65,65,65,66,3.5714285714285716,125,0,1,8,0,1.0,2,1,1,1,0,1,3,0
54,54,54,67,1.2857142857142858,45,3,1,8,1,2.0,2,2,1,1,1,0,5,0
91,91,91,68,3.4285714285714284,120,1,2,5,1,1.0,0,1,2,1,0,0,4,1
53,53,53,70,1.8571428571428572,65,2,1,6,1,1.0,0,1,0,1,0,1,0,0
82,82,82,69,4.0,140,0,2,10,1,1.0,1,1,1,1,1,0,2,0
99,99,99,76,3.0,105,0,2,4,0,0.0,2,0,0,1,0,0,3,0
54,54,54,86,3.4285714285714284,120,0,1,7,2,2.0,1,0,0,1,0,0,2,1
61,61,61,78,2.857142857142857,100,0,1,8,1,1.0,1,0,1,1,0,1,2,0
88,88,88,91,1.2857142857142858,45,2,0,4,1,1.0,1,0,1,1,0,1,4,0
55,55,55,89,2.142857142857143,75,1,2,6,1,1.0,2,1,0,1,1,0,3,0
92,92,92,65,3.4285714285714284,120,3,0,10,1,2.0,1,1,1,1,0,0,4,0
50,50,50,62,3.0,105,1,0,7,0,1.0,0,2,2,0,0,0,2,0
94,94,94,95,3.857142857142857,135,2,2,6,0,1.0,1,2,1,1,0,0,4,1
53,53,53,63,3.142857142857143,110,1,1,7,0,1.0,1,0,2,1,0,0,4,0
96,96,96,66,2.0,70,0,0,6,0,1.0,0,1,2,1,0,0,3,0
93,93,93,61,2.142857142857143,75,0,2,10,1,2.0,1,1,1,1,0,0,4,0
77,77,77,85,3.0,105,2,1,6,1,1.0,1,0,0,1,0,0,3,0
89,89,89,83,0.8571428571428571,30,1,1,6,1,1.0,2,1,0,1,0,0,4,0
54,54,54,99,4.285714285714286,150,0,1,5,0,1.0,2,1,1,1,1,0,3,1
57,57,57,95,3.2857142857142856,115,1,1,7,2,1.0,1,1,0,1,1,0,2,1
68,68,68,76,3.857142857142857,135,1,1,7,2,1.0,1,2,1,1,0,0,3,1
77,77,77,75,1.5714285714285714,55,1,1,9,2,2.0,1,2,2,0,1,1,2,0
93,93,93,72,3.857142857142857,135,1,0,5,1,1.0,2,2,2,1,0,0,2,1
77,77,77,66,4.714285714285714,165,2,1,8,1,0.0,1,1,1,1,0,0,3,1
83,83,83,66,1.7142857142857142,60,1,1,7,0,1.0,1,2,1,0,0,0,3,0
84,84,84,65,3.5714285714285716,125,1,2,4,2,1.0,2,1,2,1,0,0,2,1
94,94,94,65,2.857142857142857,100,1,1,6,0,2.0,2,1,0,1,0,0,2,0
89,89,89,70,1.5714285714285714,55,2,0,6,1,1.0,2,2,1,1,0,0,4,0
99,99,99,72,3.2857142857142856,115,2,1,10,1,2.0,1,2,1,1,1,0,4,1
51,51,51,98,3.5714285714285716,125,0,1,8,1,1.0,2,2,1,1,1,0,2,1
60,60,60,83,2.2857142857142856,80,0,1,7,1,1.0,2,1,2,1,0,0,1,0
97,97,97,100,3.857142857142857,135,4,0,4,0,2.0,2,1,0,1,0,0,3,1
90,90,90,75,1.4285714285714286,50,3,1,4,1,2.0,2,1,1,1,0,1,3,0
63,63,63,78,1.5714285714285714,55,1,0,8,2,1.0,1,2,0,1,0,0,3,0
99,99,99,73,3.0,105,1,1,8,2,2.0,2,1,1,1,0,0,4,1
93,93,93,67,2.857142857142857,100,1,0,6,1,1.0,0,1,0,0,0,1,3,0
53,53,53,66,2.2857142857142856,80,2,2,7,1,1.0,0,1,1,1,0,0,2,0
91,91,91,98,3.5714285714285716,125,2,1,7,0,0.0,2,0,0,1,0,0,3,1
89,89,89,99,3.2857142857142856,115,1,2,7,1,1.0,1,2,1,1,0,0,3,1
61,61,61,62,3.5714285714285716,125,1,2,6,1,1.0,2,0,1,1,0,0,4,0
83,83,83,66,2.7142857142857144,95,2,1,8,1,2.0,1,1,1,1,0,0,3,0
99,99,99,77,3.4285714285714284,120,1,1,9,2,1.0,2,2,0,1,0,0,1,1
84,84,84,67,2.4285714285714284,85,1,2,6,1,2.0,1,1,2,1,0,0,3,0
91,91,91,75,4.571428571428571,160,1,0,5,0,1.0,2,2,2,1,0,0,2,1
55,55,55,65,2.142857142857143,75,2,0,6,1,1.0,2,2,1,1,1,0,3,0
86,86,86,78,4.714285714285714,165,1,1,7,0,2.0,2,0,0,1,0,0,4,1
60,60,60,71,2.857142857142857,100,0,0,8,2,1.0,1,1,1,1,0,0,2,0
54,54,54,74,1.7142857142857142,60,2,1,8,0,1.0,2,1,1,1,1,0,5,0
78,78,78,64,4.0,140,2,0,8,1,1.0,0,1,1,1,1,0,3,0
88,88,88,77,3.0,105,2,0,8,1,1.0,2,1,2,1,1,0,1,1
77,77,77,99,3.5714285714285716,125,0,1,7,1,2.0,1,1,2,1,0,0,3,1
97,97,97,73,3.857142857142857,135,2,1,9,0,2.0,1,0,1,1,0,0,1,0
85,85,85,95,3.142857142857143,110,0,1,7,1,1.0,2,1,1,1,1,0,4,1
56,56,56,94,2.2857142857142856,80,2,0,8,0,2.0,2,0,0,1,0,0,2,0
97,97,97,98,3.7142857142857144,130,2,1,7,1,1.0,1,0,0,1,0,1,2,1
58,58,58,92,2.857142857142857,100,2,0,7,2,0.0,1,1,0,1,0,0,4,1
88,88,88,86,3.4285714285714284,120,1,1,7,1,1.0,1,1,0,1,0,0,3,1
57,57,57,94,1.0,35,2,2,9,1,1.0,0,0,1,1,0,0,3,0
100,100,100,63,3.2857142857142856,115,2,0,7,2,2.0,2,2,1,1,1,0,3,1
67,67,67,79,2.2857142857142856,80,2,0,6,1,2.0,2,1,1,0,1,0,3,0
75,75,75,100,4.285714285714286,150,0,1,6,2,1.0,1,2,0,1,0,0,4,1
73,73,73,91,3.4285714285714284,120,2,1,8,0,2.0,2,1,0,1,1,0,2,1
55,55,55,98,3.0,105,1,0,6,2,1.0,2,0,1,1,0,0,3,1
75,75,75,91,3.2857142857142856,115,2,0,7,1,2.0,0,2,0,1,0,0,2,1
57,57,57,95,2.0,70,2,1,7,2,0.0,1,1,0,1,0,0,2,1
90,90,90,88,4.285714285714286,150,4,2,6,0,1.0,0,1,2,1,1,0,2,1
98,98,98,90,4.571428571428571,160,0,2,5,1,2.0,1,1,1,1,0,0,3,1
90,90,90,81,3.142857142857143,110,0,1,5,0,1.0,2,0,2,1,0,0,2,0
72,72,72,97,4.285714285714286,150,1,2,6,2,2.0,2,1,0,1,0,0,2,1
50,50,50,93,2.4285714285714284,85,3,0,5,1,1.0,2,0,2,1,0,0,2,0
52,52,52,94,2.142857142857143,75,1,0,8,2,1.0,2,1,1,1,1,0,2,0
75,75,75,87,2.857142857142857,100,3,0,10,1,1.0,1,2,1,1,1,0,2,1
84,84,84,72,3.2857142857142856,115,1,1,6,0,2.0,1,2,2,1,0,0,2,0
91,91,91,61,2.5714285714285716,90,3,2,6,1,2.0,2,0,1,1,0,0,3,1
80,80,80,97,3.2857142857142856,115,1,0,6,1,0.0,0,2,0,1,0,0,2,1
99,99,99,83,3.142857142857143,110,4,0,8,2,2.0,0,1,2,1,0,1,4,1
75,75,75,72,2.0,70,4,2,8,1,1.0,2,0,2,1,1,1,2,0
80,80,80,66,3.2857142857142856,115,1,1,7,2,1.0,2,2,1,1,0,0,3,1
62,62,62,93,3.5714285714285716,125,0,1,5,1,1.0,1,1,0,1,0,0,3,1
67,67,67,93,3.0,105,1,1,6,1,1.0,2,1,2,0,0,0,3,1
84,84,84,93,3.857142857142857,135,1,0,7,2,1.0,1,0,1,1,1,0,2,1
80,80,80,86,1.8571428571428572,65,0,1,7,1,1.0,0,1,0,1,1,0,5,0
68,68,68,75,3.2857142857142856,115,1,1,7,0,0.0,1,0,2,1,1,1,4,0
56,56,56,72,1.8571428571428572,65,1,0,8,1,2.0,2,2,0,1,0,0,4,0
67,67,67,60,1.8571428571428572,65,1,2,5,0,1.0,2,1,0,1,0,1,4,0
52,52,52,93,2.2857142857142856,80,2,0,7,2,2.0,1,1,1,1,0,0,3,1
79,79,79,63,2.0,70,1,1,7,2,1.0,1,0,0,1,0,0,3,0
66,66,66,85,2.4285714285714284,85,0,1,6,2,2.0,1,2,1,1,0,0,2,1
69,69,69,80,2.7142857142857144,95,1,0,6,2,0.0,1,1,0,1,1,1,4,0
79,79,79,81,3.5714285714285716,125,1,0,8,1,1.0,1,1,1,1,0,0,4,1
79,79,79,97,2.5714285714285716,90,2,0,5,0,2.0,2,2,0,1,0,0,3,1
79,79,79,61,1.4285714285714286,50,4,1,10,2,2.0,2,0,2,1,0,1,2,0
75,75,75,91,3.857142857142857,135,2,0,8,1,2.0,1,1,1,1,1,0,3,1
74,74,74,62,2.142857142857143,75,0,2,7,1,2.0,0,1,0,1,0,0,3,0
91,91,91,62,2.857142857142857,100,1,0,7,2,0.0,0,1,1,1,0,0,3,0
73,73,73,77,3.2857142857142856,115,1,1,8,1,0.0,2,0,0,1,0,0,2,0
77,77,77,63,3.0,105,3,0,6,0,2.0,0,1,1,1,0,0,1,0
99,99,99,92,3.857142857142857,135,4,0,6,2,0.0,2,1,0,1,1,0,3,1
59,59,59,81,3.2857142857142856,115,2,0,9,1,2.0,1,2,1,1,0,0,2,1
86,86,86,61,2.142857142857143,75,2,2,6,2,2.0,1,1,2,1,0,0,3,0
74,74,74,62,4.714285714285714,165,2,0,7,1,1.0,1,1,1,1,0,0,2,0
92,92,92,85,3.0,105,1,1,6,1,2.0,1,2,1,1,0,1,2,1
70,70,70,92,2.7142857142857144,95,2,0,7,0,1.0,2,1,2,1,1,0,2,1
65,65,65,78,3.7142857142857144,130,3,1,8,2,1.0,2,1,1,1,0,0,3,1
60,60,60,82,3.0,105,3,2,10,1,2.0,2,1,2,1,0,0,4,1
94,94,94,92,3.142857142857143,110,1,1,6,1,1.0,2,1,1,1,0,0,3,1
86,86,86,84,5.0,175,1,1,5,1,1.0,1,1,1,1,0,0,3,1
54,54,54,69,2.5714285714285716,90,1,1,7,1,2.0,1,0,0,1,0,0,4,0
86,86,86,85,2.5714285714285716,90,1,2,6,1,1.0,1,2,1,0,1,0,3,1
52,52,52,85,3.0,105,3,1,7,1,1.0,1,0,0,1,1,0,3,0
59,59,59,89,3.7142857142857144,130,1,0,8,1,2.0,1,1,0,1,0,0,4,1
80,80,80,85,1.5714285714285714,55,0,0,10,1,2.0,2,0,0,0,0,0,3,0
73,73,73,99,1.1428571428571428,40,1,1,6,1,0.0,2,2,1,1,0,0,3,1
92,92,92,68,2.2857142857142856,80,1,1,4,0,1.0,0,1,1,0,0,0,4,0
80,80,80,98,1.4285714285714286,50,3,0,7,1,1.0,1,2,1,1,1,0,3,1
98,98,98,82,2.4285714285714284,85,3,1,8,1,2.0,2,1,1,1,0,0,4,1
93,93,93,87,3.2857142857142856,115,1,1,6,1,2.0,2,0,2,1,1,0,4,1
67,67,67,64,2.142857142857143,75,2,1,7,2,2.0,2,1,0,1,0,0,3,0
92,92,92,75,1.5714285714285714,55,2,1,7,0,2.0,2,1,0,0,0,0,4,0
93,93,93,91,2.857142857142857,100,1,2,7,1,1.0,0,1,0,1,0,0,3,1
98,98,98,88,3.5714285714285716,125,1,0,8,0,0.0,1,1,0,0,1,0,4,1
51,51,51,62,1.4285714285714286,50,1,1,7,2,2.0,2,2,1,1,1,0,2,0
94,94,94,82,3.5714285714285716,125,2,0,8,2,1.0,1,2,0,1,0,0,3,1
53,53,53,64,3.5714285714285716,125,1,0,4,1,1.0,1,1,1,1,0,0,2,0
76,76,76,100,3.7142857142857144,130,0,2,6,2,2.0,0,2,1,1,0,0,4,1
71,71,71,96,3.857142857142857,135,2,1,6,1,1.0,1,1,1,1,0,0,2,1
96,96,96,61,4.714285714285714,165,2,1,5,0,0.0,0,0,1,1,0,0,3,0
70,70,70,94,2.5714285714285716,90,2,1,7,1,2.0,0,1,1,0,0,0,3,1
80,80,80,97,3.0,105,2,0,6,1,1.0,2,1,1,1,1,0,4,1
85,85,85,74,2.5714285714285716,90,4,1,6,1,1.0,0,1,1,1,1,0,3,0
51,51,51,89,2.857142857142857,100,3,1,8,1,2.0,2,1,1,1,0,0,3,1
80,80,80,78,4.142857142857143,145,2,1,7,1,1.0,2,2,1,1,0,0,4,1
76,76,76,86,1.7142857142857142,60,2,0,5,2,1.0,2,1,2,0,0,0,3,1
80,80,80,74,2.142857142857143,75,2,1,6,1,1.0,0,2,2,1,0,0,3,0
54,54,54,73,4.0,140,4,1,8,0,1.0,1,1,1,1,1,0,1,0
53,53,53,77,3.7142857142857144,130,3,2,7,1,2.0,2,0,1,0,1,0,3,0
59,59,59,66,2.5714285714285716,90,0,1,9,1,1.0,2,2,0,0,1,0,3,0
93,93,93,93,3.5714285714285716,125,2,1,8,0,1.0,2,1,1,1,0,0,3,1
68,68,68,74,3.142857142857143,110,0,1,6,0,0.0,2,2,1,1,0,0,4,0
72,72,72,76,4.142857142857143,145,1,1,9,1,1.0,2,0,2,1,0,0,3,1
70,70,70,96,2.857142857142857,100,2,1,9,1,0.0,2,2,0,1,0,1,2,1
86,86,86,80,3.7142857142857144,130,0,1,4,2,1.0,2,1,0,0,0,0,4,1
63,63,63,82,5.142857142857143,180,0,1,7,0,1.0,2,0,1,1,1,0,3,1
53,53,53,98,3.4285714285714284,120,1,1,6,0,0.0,1,1,1,1,0,0,2,1
69,69,69,95,2.857142857142857,100,0,0,7,1,2.0,1,2,1,1,0,0,3,1
86,86,86,67,3.4285714285714284,120,6,1,6,2,1.0,2,0,0,1,1,1,3,0
96,96,96,79,2.5714285714285716,90,3,1,6,1,0.0,2,2,1,1,0,1,3,1
53,53,53,99,4.857142857142857,170,0,1,8,1,2.0,1,1,1,1,0,0,5,1
91,91,91,75,3.0,105,2,1,5,0,0.0,1,1,0,1,0,0,3,0
53,53,53,75,2.5714285714285716,90,0,1,7,1,2.0,1,0,2,1,0,0,2,0
67,67,67,68,2.142857142857143,75,3,1,5,1,2.0,0,1,1,1,1,0,4,0
51,51,51,65,3.857142857142857,135,2,1,9,1,1.0,2,1,2,1,1,0,2,0
96,96,96,90,3.5714285714285716,125,1,1,7,1,1.0,2,1,1,1,0,0,4,1
85,85,85,91,2.4285714285714284,85,3,2,8,1,2.0,1,2,1,1,0,0,4,1
68,68,68,99,3.2857142857142856,115,0,1,7,0,2.0,2,1,2,1,1,0,2,1
69,69,69,91,1.5714285714285714,55,2,1,7,2,1.0,2,1,0,1,1,0,2,0
82,82,82,70,3.0,105,0,2,7,1,2.0,2,0,2,1,0,0,3,0
54,54,54,62,3.2857142857142856,115,3,0,9,2,1.0,1,2,0,1,1,0,4,0
57,57,57,99,4.285714285714286,150,0,1,6,1,1.0,1,1,0,1,0,0,4,1
92,92,92,74,2.142857142857143,75,1,0,4,1,1.0,2,1,1,1,1,0,3,0
60,60,60,72,1.7142857142857142,60,0,2,6,0,1.0,1,1,0,1,0,0,4,0
86,86,86,96,2.142857142857143,75,2,1,5,1,1.0,2,2,2,1,1,0,2,1
61,61,61,83,1.7142857142857142,60,3,1,8,1,1.0,1,2,2,1,0,1,5,0
54,54,54,69,4.0,140,1,0,7,2,1.0,1,2,0,0,0,0,2,0
95,95,95,96,4.142857142857143,145,0,1,8,1,1.0,2,2,2,1,1,0,2,1
95,95,95,100,3.142857142857143,110,2,1,7,2,1.0,2,1,0,1,0,0,4,1
80,80,80,63,3.857142857142857,135,1,2,7,1,2.0,1,0,1,1,1,0,3,0
73,73,73,94,3.0,105,2,0,7,1,1.0,2,1,0,1,1,0,3,1
78,78,78,76,2.7142857142857144,95,1,0,9,2,1.0,0,0,0,1,0,0,1,0
70,70,70,81,2.5714285714285716,90,0,2,7,1,1.0,1,0,0,1,1,0,2,0
88,88,88,97,2.5714285714285716,90,0,1,9,1,1.0,1,0,0,1,0,0,4,0
88,88,88,99,1.5714285714285714,55,2,1,9,1,1.0,1,0,0,1,0,0,2,0
91,91,91,70,3.142857142857143,110,2,1,7,1,1.0,2,1,1,1,0,0,1,0
76,76,76,69,2.857142857142857,100,1,2,7,2,1.0,2,1,1,1,0,0,3,0
90,90,90,63,3.4285714285714284,120,2,1,6,1,1.0,1,1,0,0,1,0,5,0
58,58,58,82,3.0,105,0,1,9,0,1.0,0,2,1,1,0,0,2,0
52,52,52,61,2.7142857142857144,95,1,0,6,2,1.0,1,1,0,0,0,0,3,0
82,82,82,76,2.142857142857143,75,4,1,6,2,2.0,2,2,0,1,1,0,4,1
55,55,55,63,2.857142857142857,100,2,2,7,1,2.0,0,1,0,1,0,0,3,0
78,78,78,76,3.4285714285714284,120,1,2,5,0,1.0,1,1,1,1,1,1,4,0
86,86,86,62,1.8571428571428572,65,2,2,6,1,1.0,1,0,0,1,0,0,4,0
70,70,70,93,3.0,105,0,1,9,0,2.0,1,1,1,1,0,0,1,1
52,52,52,68,3.0,105,3,1,8,1,1.0,1,2,0,1,0,0,2,0
94,94,94,73,2.2857142857142856,80,1,1,6,0,1.0,0,0,0,0,1,0,2,0
52,52,52,95,2.2857142857142856,80,0,1,8,1,1.0,2,2,0,1,1,0,3,1
95,95,95,90,3.0,105,2,2,10,0,2.0,1,1,2,1,1,0,4,1
53,53,53,69,1.8571428571428572,65,2,2,7,1,1.0,0,0,1,0,1,1,3,0
87,87,87,63,3.142857142857143,110,0,0,9,1,2.0,0,1,2,1,0,0,2,0
96,96,96,89,2.142857142857143,75,3,2,8,1,2.0,0,1,0,1,0,0,3,1
95,95,95,76,3.7142857142857144,130,1,2,7,0,2.0,1,0,0,1,0,0,1,0
95,95,95,91,4.857142857142857,170,1,1,7,0,1.0,0,1,1,0,0,1,3,1
94,94,94,78,2.142857142857143,75,0,2,8,1,1.0,2,2,0,1,1,0,4,0
76,76,76,74,3.2857142857142856,115,1,1,6,1,1.0,2,1,0,0,0,0,2,0
78,78,78,78,2.2857142857142856,80,5,1,4,1,1.0,2,1,2,1,0,0,3,1
81,81,81,90,3.7142857142857144,130,1,1,6,0,1.0,1,2,0,1,1,0,3,1
95,95,95,96,1.7142857142857142,60,3,1,4,2,1.0,1,1,1,1,1,1,0,1
92,92,92,62,3.2857142857142856,115,0,0,6,2,1.0,1,1,2,1,0,0,2,0
89,89,89,81,2.142857142857143,75,0,2,4,1,1.0,0,1,0,1,1,0,3,0
84,84,84,61,2.7142857142857144,95,2,2,8,1,2.0,2,2,1,1,0,0,4,0
81,81,81,79,2.0,70,3,2,5,2,1.0,0,1,2,1,0,0,3,0
96,96,96,95,3.5714285714285716,125,1,0,8,2,1.0,1,1,1,1,0,0,4,1
60,60,60,74,2.142857142857143,75,3,0,8,2,1.0,2,2,0,1,0,0,5,0
60,60,60,97,3.2857142857142856,115,1,1,8,1,2.0,1,2,1,1,0,0,3,1
99,99,99,85,2.5714285714285716,90,0,2,4,2,1.0,1,0,0,1,1,0,4,1
78,78,78,97,2.7142857142857144,95,0,1,9,0,1.0,0,2,1,1,1,0,4,1
74,74,74,90,3.0,105,4,1,8,1,1.0,1,2,0,1,1,0,3,1
93,93,93,64,2.142857142857143,75,0,1,8,1,1.0,0,1,0,1,0,0,2,0
92,92,92,69,3.0,105,2,0,10,1,1.0,1,1,0,1,1,0,3,0
59,59,59,76,4.142857142857143,145,4,1,8,1,2.0,1,2,0,1,0,0,2,1
59,59,59,67,2.142857142857143,75,0,0,5,0,1.0,1,1,0,1,1,0,3,0
90,90,90,80,3.857142857142857,135,1,0,8,2,2.0,1,1,1,1,0,0,3,1
89,89,89,79,4.142857142857143,145,0,1,5,1,2.0,1,2,2,1,0,0,3,1
61,61,61,98,2.142857142857143,75,1,1,7,2,2.0,2,2,0,1,1,0,3,1
92,92,92,77,1.5714285714285714,55,0,0,6,0,1.0,1,0,0,1,0,0,5,0
74,74,74,91,3.142857142857143,110,1,1,7,1,1.0,0,1,1,1,1,1,2,0
73,73,73,98,2.4285714285714284,85,0,0,5,1,2.0,0,1,0,1,0,0,2,0
99,99,99,95,4.428571428571429,155,1,1,5,1,1.0,1,1,1,1,1,0,4,1
76,76,76,68,2.857142857142857,100,2,0,6,2,1.0,1,2,1,1,0,0,3,0
57,57,57,80,2.142857142857143,75,1,0,7,1,1.0,0,1,0,1,1,0,4,0
64,64,64,74,1.8571428571428572,65,4,0,6,1,2.0,1,1,2,1,1,1,3,0
67,67,67,76,3.857142857142857,135,1,1,9,2,1.0,2,2,0,1,0,0,4,1
98,98,98,74,2.4285714285714284,85,1,0,8,1,2.0,1,0,2,1,0,0,3,0
63,63,63,93,2.857142857142857,100,0,1,8,1,2.0,0,0,0,1,0,0,3,0
72,72,72,78,3.7142857142857144,130,1,1,6,1,0.0,1,1,0,1,1,0,3,0
87,87,87,81,2.4285714285714284,85,0,2,5,1,2.0,1,1,0,1,1,0,2,0
64,64,64,99,2.857142857142857,100,0,2,7,1,1.0,2,0,1,1,0,0,4,1
85,85,85,62,2.857142857142857,100,5,2,10,0,1.0,1,1,0,1,1,0,4,0
60,60,60,80,3.4285714285714284,120,1,1,7,1,2.0,2,1,2,1,0,0,3,1
62,62,62,91,3.4285714285714284,120,3,0,9,1,1.0,0,2,0,1,0,0,4,1
99,99,99,66,2.7142857142857144,95,1,1,9,2,1.0,2,0,1,1,0,0,3,0
68,68,68,84,2.857142857142857,100,0,1,8,2,1.0,2,1,0,1,1,0,4,1
86,86,86,70,2.5714285714285716,90,1,1,7,1,1.0,2,1,2,1,0,0,2,0
92,92,92,95,1.5714285714285714,55,2,1,6,1,0.0,1,1,1,0,0,0,3,1
67,67,67,73,3.142857142857143,110,3,1,7,0,1.0,2,1,2,1,1,0,2,0
68,68,68,73,4.428571428571429,155,1,2,6,1,1.0,2,2,1,1,0,0,3,1
89,89,89,84,2.142857142857143,75,1,2,7,0,2.0,1,0,0,1,0,0,3,0
80,80,80,67,2.142857142857143,75,3,2,5,2,2.0,1,1,1,1,0,0,4,0
68,68,68,71,2.142857142857143,75,5,0,6,2,1.0,2,0,0,0,0,0,4,0
87,87,87,77,3.4285714285714284,120,2,2,8,1,1.0,2,1,0,1,0,1,1,1
93,93,93,74,3.2857142857142856,115,4,1,6,1,1.0,1,2,2,1,1,0,3,1
62,62,62,81,2.7142857142857144,95,1,1,6,0,0.0,0,2,1,0,0,0,3,0
51,51,51,84,2.0,70,4,0,6,2,1.0,1,1,2,1,0,0,3,0
64,64,64,83,3.0,105,2,1,7,2,0.0,1,2,1,1,1,0,2,1
84,84,84,86,1.5714285714285714,55,5,1,4,1,2.0,1,1,0,1,0,1,4,0
96,96,96,72,3.0,105,4,0,6,1,1.0,2,0,2,1,0,1,2,0
93,93,93,65,3.5714285714285716,125,2,0,8,1,1.0,0,2,1,0,0,0,3,0
61,61,61,90,1.7142857142857142,60,2,1,7,1,2.0,2,0,0,1,1,0,2,0
94,94,94,94,1.5714285714285714,55,2,1,8,0,1.0,2,0,0,1,0,0,2,0
91,91,91,70,4.142857142857143,145,2,0,4,1,1.0,2,1,0,1,0,0,3,1
87,87,87,76,2.2857142857142856,80,3,1,6,0,1.0,1,1,0,1,1,0,4,0
84,84,84,80,3.857142857142857,135,4,0,7,0,1.0,2,0,0,1,0,0,3,1
90,90,90,81,2.7142857142857144,95,2,1,8,0,1.0,1,2,0,1,1,0,3,0
93,93,93,86,2.7142857142857144,95,1,0,9,1,2.0,2,1,0,1,0,0,3,1
91,91,91,62,3.2857142857142856,115,3,2,8,1,0.0,1,1,2,0,0,0,3,0
56,56,56,89,2.142857142857143,75,2,0,6,1,1.0,2,1,1,1,0,0,4,0
86,86,86,62,3.0,105,2,1,6,2,2.0,2,1,1,1,1,0,4,0
92,92,92,79,2.5714285714285716,90,1,0,9,1,1.0,1,2,0,1,1,0,3,0
59,59,59,93,1.7142857142857142,60,2,1,6,1,1.0,2,2,0,1,1,0,3,0
61,61,61,78,3.142857142857143,110,2,0,5,1,1.0,1,2,0,1,0,0,4,1
89,89,89,66,2.5714285714285716,90,4,2,7,1,1.0,2,1,0,1,0,1,3,0
67,67,67,99,2.7142857142857144,95,3,0,9,0,1.0,1,2,2,1,0,0,1,1
70,70,70,96,1.8571428571428572,65,1,1,6,1,2.0,1,1,0,1,0,0,3,1
69,69,69,91,4.285714285714286,150,2,1,6,2,2.0,0,0,1,1,0,0,4,1
61,61,61,76,3.5714285714285716,125,1,1,6,1,1.0,1,2,1,1,0,0,3,0
97,97,97,67,3.7142857142857144,130,2,1,8,2,1.0,1,0,1,1,0,0,0,0
90,90,90,98,2.5714285714285716,90,0,0,7,0,2.0,2,0,2,1,1,0,1,1
63,63,63,81,1.4285714285714286,50,1,1,8,1,0.0,1,2,0,1,0,0,2,0
55,55,55,94,4.571428571428571,160,4,2,9,1,1.0,2,2,1,1,1,1,2,1
69,69,69,74,2.857142857142857,100,1,2,5,2,1.0,2,0,1,1,0,0,4,0
71,71,71,73,2.2857142857142856,80,0,1,6,2,1.0,2,2,0,1,0,0,4,0
50,50,50,99,3.2857142857142856,115,1,1,6,2,1.0,1,2,2,0,1,1,5,1
94,94,94,81,3.857142857142857,135,0,0,7,0,1.0,1,2,0,1,0,0,4,1
93,93,93,66,2.857142857142857,100,2,1,8,1,2.0,1,1,0,1,0,0,3,0
93,93,93,69,4.0,140,0,0,6,0,0.0,0,2,2,1,0,0,3,0
90,90,90,79,3.7142857142857144,130,0,0,6,0,1.0,0,2,2,0,1,1,2,0
87,87,87,62,2.0,70,1,1,8,0,1.0,2,1,1,1,0,0,1,0
82,82,82,79,2.2857142857142856,80,2,0,8,1,1.0,1,1,0,1,1,1,3,0
98,98,98,77,3.7142857142857144,130,0,0,7,1,1.0,1,1,2,1,0,0,1,1
86,86,86,91,0.5714285714285714,20,3,0,4,1,1.0,1,1,0,1,1,1,4,0
82,82,82,74,2.7142857142857144,95,2,2,9,1,1.0,1,2,0,1,1,0,3,0
89,89,89,99,1.5714285714285714,55,3,2,7,2,1.0,2,1,0,1,0,0,3,1
62,62,62,67,2.4285714285714284,85,0,1,7,0,1.0,2,0,0,1,0,0,4,0
98,98,98,84,2.5714285714285716,90,3,0,6,0,1.0,2,2,1,1,0,0,3,1
51,51,51,64,2.5714285714285716,90,2,1,6,1,1.0,2,1,0,1,0,0,1,0
82,82,82,89,2.4285714285714284,85,3,1,6,1,1.0,2,1,1,1,1,0,3,1
54,54,54,100,1.8571428571428572,65,3,0,4,0,0.0,2,0,0,1,0,0,2,0
93,93,93,93,4.857142857142857,170,2,2,6,2,2.0,1,1,0,1,0,0,4,1
98,98,98,82,4.428571428571429,155,0,1,5,1,0.0,1,2,0,1,0,0,3,1
70,70,70,79,1.8571428571428572,65,4,2,7,1,1.0,2,2,0,1,0,1,3,0
93,93,93,93,4.142857142857143,145,2,1,5,1,1.0,2,1,0,1,0,0,3,1
